outer_fold,inner_fold,analysis_variant,information_protocol,approximation,rho_prior,hu_tau,model,alpha,training_block_hash,grammar_fit_hash,validation_scoreable_roots,pooled_root_balanced_mean_log_density,selected_alpha
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,05b133d06590ad6cc835754a7f78a8f6c203526b52b0593c08f35a6f51aa6920,136,-0.32340664588966406,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,6cbb46368a2737ee645419beed00eaf0496dddc8816f7ffadb31892399eae93e,136,-0.3222193895845893,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,5cbaaa48d6ec4fc6b2b95b9786e55516cea460dc392c4d2e6bae7f383e30e677,136,-0.31565350493606154,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,04d513a5e2afcaa805e1629b05c95310cc71229e2b55c7ddd989f8d5d0b7cb72,136,-0.314356151735014,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,751d8603c3e7b248d710278e996c15ec80fe66633aca3fd55bf01eaa611f1b21,136,-0.39653455699352536,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,89d21fdf26e2713f8be5373bad03a6e1b0d202cd14b81e49db18dfaceae05c1d,138,-0.32340664588966406,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,fec4394473c917c7a452e358d9479e4a38c35f0b159a2f9939c418a084b4be19,138,-0.3222193895845893,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,93253462060420876050b784394ebe6909e9c9e6e50ea78793cd97895e4e8983,138,-0.31565350493606154,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,821a148e40e5c259d9352e8b06d7da6dcca0a4be940f7ce14f9b8987720befd7,138,-0.314356151735014,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_nonnegative,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,22bd001f12f3589b08bd44194816ae582ce649a59a1c9c04ba0ddb99a80f9b22,138,-0.39653455699352536,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,ac08fd5210c632342e25bdca0042838aec90992f89eca48905cba6a354c0f063,139,-0.5731793352194734,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,341475a1e46761aacb27e6a2484c2afffa667b6a40e35d1677e1272765181823,139,-0.5729380068148618,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,current_only,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,3e8a01107bf83b962004f1a8557f56c90ad2f00d33d02f8edd6db89a2db2ca5a,139,-0.570862847003659,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,current_only,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,e2d2fe1dd21a287cd1a95aeb311e417303fafdfa923ed9eb3b162ab0f0360296,139,-0.5568870150675062,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,current_only,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,db99edfebd8ad76492c9cef7582bd14dd9073f3b3ae3ff652335e59238d5c0e0,139,-0.5578798093722469,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,704d93826e0fbbd3c9b483a5939c87a6dbc4e65d8ed5cc53767f4fcde9cbb371,136,-0.5731793352194734,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,2dbe49695658ba56d316145c28b46828d252da39591bbb68a6f42b8055a02dac,136,-0.5729380068148618,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,current_only,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,6ce76aa3a32240b811d0c82ad1479f33465fb4cbb50b6142020c09545d862ec7,136,-0.570862847003659,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,current_only,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,1074777c78d204d5903796d639110ffac80e57b72eafdef91fbd0cd03b098f78,136,-0.5568870150675062,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,current_only,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,2beaf7c37bbf4b93acb5ae434bddf88d2a82498ca56ffb4ce8b16e7db24f51e3,136,-0.5578798093722469,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,6931b29db9d5ebb60d0b169b81937333fe15fe93f69aa8325469c1f39238faf0,138,-0.5731793352194734,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,current_only,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,bac7c1f9f759f55c4dad13daa2b468a2d4712da6c6a0ad99f1cb7289ad09242b,138,-0.5729380068148618,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,current_only,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,de4498b304e4b9cfe8ae91ec931d75525e4e03bfc26c4d25e7712add1a943806,138,-0.570862847003659,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,current_only,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,0bf0f6d5e1ce6cb06543959b55a2cb4ae1f822f6e8d51ae41a86f1dff0ec21de,138,-0.5568870150675062,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,current_only,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,5749e5bd00240a48a4de704a7ac615c6e02638c85aa830ec8c38307e8ef0ad53,138,-0.5578798093722469,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,db798f83df31b9c47f672351b31aa830b392b0c421a5ee0192ae39e1edea6a0d,139,-0.3078894764492226,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,88369518f659e527574170f97e63295f9413938ae03a85cfcaa2af926504c632,139,-0.3067727650947575,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,167d441221da89db1907c075161e9160bf3dd133bf4ad3f8cb886e0149f1acf3,139,-0.29942338480156505,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,705b7864351633747b7e653eedb6e7210154f1d442651f874af2e34cc238e2e9,139,-0.2856273260811906,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,a0a5668fe8fe7b5de0bc95362102963cba83ac56e2c50b467a36845ce0cd6b96,139,-0.3529404192824921,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,61bc7ae6451fb2b82df4eea5f57ea5237533d86fa0779322d763bf9d955eaf0a,136,-0.3078894764492226,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,fe016390be207637932165d7145b8cc3aac07ac0b3f06de3b3328a289c8143c1,136,-0.3067727650947575,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,8562f089f70595a638cb99c0d6610616d18f807ea88278c8bfa32abf422fcd95,136,-0.29942338480156505,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,e1d7ed5a68869e746eb4b7bb126baa52f9e4c4d29022ee746c02c5e77270e4b2,136,-0.2856273260811906,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,e147475b2f6484d5dbbbf2f74229c9a415fcd187d172144728a05f356620bbba,136,-0.3529404192824921,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,0a3d4df2b099633040b247a67bf5fced4ad83f0ae04c759f42e5e0b17caf2d75,138,-0.3078894764492226,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,d47a0a746d75e4b75f5061417f27de183e5f6cd3a0ea8e30f25260fb93d21ac9,138,-0.3067727650947575,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,d5dc920bda2453298605a322e10e3a52b853adf1f96ea4b906c51615d345a78c,138,-0.29942338480156505,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,cdffadad4e4645b177db8c05573bebdd5f24a1be35feb8956a374bba6f4481a6,138,-0.2856273260811906,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,input_plus_surface,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,4f4978de47456a23a10dca8629361bd56f6529fef9b58fa356137ff6a328ae6a,138,-0.3529404192824921,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,68865dda76d748d24e797d99d1a57937e1cb0a1d03322c03b0c38ba5aea1ee9c,139,-0.3172807325368439,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,2b23e538786b741d8ee67d10a2a6ed2cba4d57bb80101c5e6402fd9e73c00dc3,139,-0.31610816873153325,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,c26e87f2eb2bece302c2316332a8683d95cd13dcd0927ec21867d6097a2ca1e2,139,-0.30842428872115996,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,1074c9aed438fc26e7f4af4744eefa66d9142668b8953b4ca17a193c670eaf11,139,-0.2932718504286765,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,bbbc7ea01dece3b4bcd4f97389163dd02caa6a16142819f6117fe58fc4d73089,139,-0.3574887925177371,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,69d10f58c4bacce2c8f98ce8dde5e28892f45a65c15ca9e78ec44025282f09e6,136,-0.3172807325368439,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,be2b6d9b4ada98471da7111f1ae9ad93eaba07a75453200a4ab37de2796347b2,136,-0.31610816873153325,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,2ecad9732fde96d47b9e518f23e120d5d3c49bdb5af050864a6e260054d253a1,136,-0.30842428872115996,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,379584754fe8e5194fe82656ab9a0f4c52688c0f7d1258d69c253db2605ac2c4,136,-0.2932718504286765,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,fa91755e249f13cab117005649bb05bac2470dd5ba821184d0bb4b98fb2b709e,136,-0.3574887925177371,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,a532ae5dd95d666246edf9785ab3c6dd21d0422166e7cf7339305bae78d6f9cd,138,-0.3172807325368439,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,ac41f92734b13796507c5500287f6699dafb50a884739511122980ecdab95d6f,138,-0.31610816873153325,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,6d56987cd02fe8cceba86b596427f03bbde85d2145c75517e7df291792914820,138,-0.30842428872115996,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,3357356b157a8962a7513b2762f9d8b42ed600738a6d35bda45364eff51b0063,138,-0.2932718504286765,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,HU_plus_surface,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,4a008b5715f4d83367443b011e1c694e3e4e10fb0f6bd201828f9532e2d466bb,138,-0.3574887925177371,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,d6c9aaf70d9f58a4f50a484da80404d6f74bf677915bb31ed6af1af16c229dca,139,-0.31906171522161986,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,ec4f915d97fe8cce54f3680a62831c557e761b2831133dff27e10762964b15b6,139,-0.3182596255546442,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,ed4dc0d7ef958629b25afdfa495a440ac8d8f03fee6c1913ea3ad1f9dd9b56a8,139,-0.31421094876345484,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,76cba2ed09cde44afc089fd718f6b123499c5f40d42c19bdacdc1b9e8a1bd760,139,-0.29910342887017893,0.01
0,0,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,4a1bf9335890f5544a9390e2fa31989ab76272198bddc8604b83245c54c51d46,139,-0.31910838714388784,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,cd6c9e2f4f7f151b735a6f7d708c2b97d03a653e4af043780c6aa13a84e6f915,136,-0.31906171522161986,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,2c0542f73e7aa902d436b74ddf7fec89f6e557ae032a4301616f736bbf3415c7,136,-0.3182596255546442,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,083afc18d25b0fe1a2596cc29b68ee42bb0622b0c3e993670cccd5fd64dcc615,136,-0.31421094876345484,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,9c5ad70709f8d1f2a3f3522b12021ed9ab595598ed247b0486cf173c9edc25e7,136,-0.29910342887017893,0.01
0,1,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,ccbf79c1f62caa469b1b372398e03e4af3b6f0c22c4ee13ffa74ab9fcfa0d0b4,136,-0.31910838714388784,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,37cd7246a06f41f2e18a43b20b8304c6a589c0929094582aaa44352bb3858cce,138,-0.31906171522161986,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,a5d7393abcda4a6c7c190e6558eee88406c46950afcd824beca01014bd848b02,138,-0.3182596255546442,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,1959fbe436bdb32e908982124acd72c78c68388bb69ede3721c7a6ed2825da2c,138,-0.31421094876345484,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,af2cfde94970c171a390c827d1b7da702631a530e90d33399f2fca53f175e160,138,-0.29910342887017893,0.01
0,2,all_strict,side_informed,laplace,uniform,50.0,retention_bounded_plus_HU,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,005df94b39d34f9d8a80d5d0b3a943ba85a735154393373ce60c32b9f63004a6,138,-0.31910838714388784,0.01
0,0,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,3b39cec5396f4137b70b187f3fcef2def467ea27ff0a313f53b737376d1327c9,139,-0.30771671154441216,0.01
0,0,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,cb47eb2f76f882f4bd0b1b82f983e68098c05a9e3b3742ba0e442807bdb4410f,139,-0.30650778796573086,0.01
0,0,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,8ad06b0172eb6a79bee964130ef99c86872fb5ccd7ff80c502608b91170739b1,139,-0.29874746970794497,0.01
0,0,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,78b6904aa087daef97b81167deaaee09b33f2c2b3610b47ec2601d5fa40be9f8,139,-0.2853338134874598,0.01
0,0,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,3192fd9c6f2a197c85fddf0049b5fd2bb8a59d82edede3bbcc2cad2f7742885d,139,-0.35469251411930974,0.01
0,1,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,dd5142e7e4dfa0a802fac4847e010241640b38eae0d7c171b9236257a5322fd8,136,-0.30771671154441216,0.01
0,1,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,25f3cdee066e55faab967148ad42c5c71a241da62bbe960c1f346de84a6e8401,136,-0.30650778796573086,0.01
0,1,all_strict,side_informed,gh80,uniform,50.0,HU_plus_surface,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,f37f5659936810f23d0b11f8320619719a49c6d5373904f27c09465194d1f694,136,-0.29874746970794497,0.01
