outer_fold,inner_fold,analysis_variant,information_protocol,approximation,rho_prior,hu_tau,model,alpha,training_block_hash,grammar_fit_hash,validation_scoreable_roots,pooled_root_balanced_mean_log_density,selected_alpha
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_nonnegative,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,b3e52fbb37de1a7c44cab9c59d51024009d7c299b1c767665a93ed39386203fa,138,-0.32252651285043965,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_nonnegative,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,a34a5edc586a24b0b5749ca6c0be14f9ad6f2a4077c7a744e2f4f7e8cad2e9f5,138,-0.3159653986270262,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_nonnegative,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,700599dac38806cca64a2854df7f877534069d7123684a32ef7c7a589a3f6f95,138,-0.3146905985430582,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_nonnegative,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,dd96ee39152fa42b54942f276ef44f0b0615aeb251b2088025f82d0e39af843c,138,-0.3968355528801035,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,83dfe825465a310a309d1faa844d7ef4c455c1bbd5ab6a3a8941b14ca2ae9d65,139,-0.5734764010443315,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,68c006c1d7f71802c62431c93190a7b7801e2682348d1e9ee0e07f2ae711efe0,139,-0.57323507263972,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,c67b70afa0a63e4f219cbd65ba9ebfe42a2902b9077f670345dc47d28d0bceb3,139,-0.5711599128285171,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,6d85fb9461c2a3fc4a760f243ec9e4472236ab2921719cc7f98cf9bed69bc556,139,-0.5571840808923644,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,81dd341b8d53ad36b903343e1c7497a19b0ee5e0167d526830e26bb3ad5d39a3,139,-0.558176875197105,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,b08a8768a2e72dec474a1e8f7f90c95567449a126720c81b503a62c81aafefc3,136,-0.5734764010443315,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,95ef64d7a03f456509b22821add933a92202a961ada78625112c2526da9e5575,136,-0.57323507263972,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,251bd11727afda19c9c073590054e396a7387dde51d3f1142503b688a22e9941,136,-0.5711599128285171,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,441ea046640411fbc34b4905b5d84dfb3a454c25e60ff4597cd36ee2fd7585ea,136,-0.5571840808923644,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,a3d4dec150748d5a22d460804a617877c3063c680e0484a18fbc2046633fb848,136,-0.558176875197105,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,f2c61083adeabd8647a24682328d232be1857caac98083fd9cea80534ce9ee07,138,-0.5734764010443315,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,cbd0f093a1d98d47d89ed4f42351e92295c1bfe53090e4d7ebbcfa85f7a4ed32,138,-0.57323507263972,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,2a98f0494af585b0337f843049750de0690bb0938caf4c9b9cc37b758aae2267,138,-0.5711599128285171,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,b868313a6027f9162a6ad82c022c5877448cec5472d7ae48a94c91703d95ad21,138,-0.5571840808923644,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,current_only,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,fee6f6923267963de3489fe63fe1435ef724ec853359a49748dc82752738398d,138,-0.558176875197105,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,6c9ae72e1aac67b461964bcaa347504d914f25f7235f87cb65b25c7ed39c79d8,139,-0.3082615456812793,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,1e327b75da21ca1607e055c6fb658e0fe48aa07b7f256b2844a2fe3125881910,139,-0.307143668433886,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,b504c12b547d42157e96535ffff16b25ef6895ae2e37cd8d136ffd8c546f047d,139,-0.2997889577301783,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,943b70c0b1d37fd0ad54c6ab4078545687e1eaff661c3a9349cff628bbae2e4b,139,-0.28598758949612163,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,de180b33b0f12e684e574654103714ffff1a81722e5cb4ae961493179dbeaf74,139,-0.353275835904294,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,f63e8fa0a729e81f5fc7c53d9a40056d869a40c78b0f915890d7d3ff0e82495a,136,-0.3082615456812793,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,e25aff4cdf2886a55274978bba51671fc981182121b27d4dafc03a60faef0397,136,-0.307143668433886,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,a85a239bb1ba7e9e08e48b8be4c1c2d33be9dd8889d1f35ecc255a8dd226ec8d,136,-0.2997889577301783,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,99d7987ea30550536c168e21a432f378487188c6165ce33d129e2cb08d894043,136,-0.28598758949612163,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,868e9d69c4f973c6705f52be2d380241cb55315b1ade217edb96bea2045ae088,136,-0.353275835904294,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,2ce61b585cde435ca8fcd9d6c4b8c70ffe55b55b45769ef689b3673b99886fe4,138,-0.3082615456812793,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,27dc46e47596d7d71b767192715301fee02db242425c20c3ac3cc86251e57992,138,-0.307143668433886,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,087212fe79b3754146a4b0723f4422e6653e9ce7ac2c4db78571d0db612c12ac,138,-0.2997889577301783,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,c1d1f22ea4f1807cda9d9a1fc3655d95478d8c0d9e0c81989a144b7069463e40,138,-0.28598758949612163,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,input_plus_surface,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,4ab321c6a28a308c8baf552bedd8a8f067622aaccc13cda3d78c2cb1543fc5ee,138,-0.353275835904294,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,e866698ffc65c25150978973bf8713e7ed05a2533a3bb9e52d46ab3e9bb0ebbe,139,-0.3168397417889722,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,c0f78b17efb82fd3ec4e66fbdbabf3c5aee4c7137536a3ef86b253ba78d9be2e,139,-0.3156891765651281,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,34b02f5e6787c4cbd1c8f4fe5dec4abbed22c73c7d3232ff209303221615fc6a,139,-0.3081435785639089,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,89b1274478abc557ee7e376c5abdcd5ca327376eca22b90ae94888c25ee7545a,139,-0.29335622184834864,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,73289bf9ef57afad259be0e7fa8d932dcfc66b531103f9add196f4777a17b172,139,-0.35775507460485645,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,1466b54d5b4ce2ed1803147cb3a1553362ac36a4fe273f5a317c426abc580e89,136,-0.3168397417889722,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,e7578ad5a5e23c68394739cfed3b557f6a262c95d076b357da8e85c5a6041273,136,-0.3156891765651281,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,20d8bbfb821ae7dfef8c09d3cc17535dbf14d04a6f2161fb66f405cfd2973a43,136,-0.3081435785639089,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,527136017fea1a279f1f1bc6ae1080cbb3a37e16ed607958919c13a6ca456f3c,136,-0.29335622184834864,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,0adb1a4bf643819888630c4a9199ac34fdd36103401329198ce6c209a8ff76ea,136,-0.35775507460485645,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,f892da130ec6fe00a0099c5e2694661ca4904f682e4d13f421ddfac796323bcd,138,-0.3168397417889722,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,1179d60ebbc55d9824705579cc137bb25d2c73452d7ebed280cf30ec160e8138,138,-0.3156891765651281,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,0d58dbeffec51d71067c9c7e3d19195bee4d60edf31367e32fa7e9a218d8c8c5,138,-0.3081435785639089,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,2a3b5ef51c4bab7470c8cc71da0c4548f6ad7e05aedbda9fa10f5416bc8a0ed6,138,-0.29335622184834864,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,HU_plus_surface,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,8ee8bf9f7d2cdf17148fe47a7c8a9ce73570fd3570105459d66c9830f291c476,138,-0.35775507460485645,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,4b860f1cffa887f5a660f341ff650506c4cef8f011fd7e61ff470398b7ddf8e6,139,-0.3183028564350402,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,4afd2d1703686d15148ec165bf8576af21a1dcfcb63eb2a098f74487a57effed,139,-0.31751416746058314,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,1370967a3dadb32484dd42c32065df31f42011c3f63f07431a02730a3d1d4d61,139,-0.31394658318848456,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,a56e31a5396324dbaa189594bbe346221320771453e301748a1a0aa6cf92efee,139,-0.299290580063149,0.01
0,0,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,5f3408a6015f1916f9b068b1b796c33cc7b8e648995c1b9a46d0c4e212aea25f,139,-0.319502631473175,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,a1a5db4123d712c4ee328c63fa3a966178c25562ffe2bda395daa8ed2a47c077,136,-0.3183028564350402,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,9965625ced9a695d57003a779d2e2a03fef12aec6f56f9c78fec5c5e279643f7,136,-0.31751416746058314,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.001,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,7de27c3003dc370b115b22a3859fca2c89ac6922e0bb53024d5e22129036201f,136,-0.31394658318848456,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.01,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,ed572ab172c712cf6b720dc1955827c67127be731aac06257c6db6d4c93799a0,136,-0.299290580063149,0.01
0,1,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.1,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,e8789e122ae3c16ac177328da0b583c8f8e3f9ffd956aeb4aeca6f867f7e2e18,136,-0.319502631473175,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,4e709c99e535d253868c2571f989d08b12655b09e7a59e9fb36b106f402e1674,138,-0.3183028564350402,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.0001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,05a7d1547aae80e76dd23ccff5c93fcbc8cde21209d8259ef4e6125a29e2bf1a,138,-0.31751416746058314,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.001,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,4f98c51ae7ca85c4725e19eb4ffa5495ca3d1797f082537262a630d50006cba6,138,-0.31394658318848456,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.01,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,ff2c200172fd8894e54a4c8a421a40ad34eb40be533570c2af95b2e44a16cab9,138,-0.299290580063149,0.01
0,2,all_strict,side_informed,laplace,beta_half_half,20.0,retention_bounded_plus_HU,0.1,c3a17ae49362d3af3c889169dd61b790e7c0ea833118c8eb2e1b2cc8668b3073,e41b8759ac801142a4d9344049d7907d6a1144025238902bd37aee5a6518d071,138,-0.319502631473175,0.01
0,0,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.0,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,457e3a76a86b51c2056b97dc827a42d2cdc203c277c03857e7d593f6f0a9b705,139,-0.3078223421656243,0.01
0,0,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.0001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,b7ebadf79e1bfaf32689a47028c9e1a4a4bc63732575affa230e7cee19d6d668,139,-0.3065874505511665,0.01
0,0,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.001,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,c42ec9b0b560f9d2e420557498c67330debade6e7bf353e465502abf0ff77023,139,-0.29868546704281446,0.01
0,0,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.01,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,cf341c1a2f581b26ee8852a5966bfe3e0bad0c411b7220d851c96f90b629466a,139,-0.2851568694256468,0.01
0,0,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.1,ff71152f04ff3c17c4f535bdcd272443a47086eca1b6c90e413744cda8c3d050,1dc993ab26c8b318837fa93d7c2417e896c07c783608cab4af1f5a0208ba0b88,139,-0.35479789023289815,0.01
0,1,all_strict,side_informed,gh80,beta_half_half,20.0,HU_plus_surface,0.0,27a3bb4a6140f901a59aa471a99c58258a97e252dc1e140d0e5312309b75b41b,6f77d4d8c988fbcc1c95fa1a34fa79f3c002099a7a1b087c4f693688e3ff35ae,136,-0.3078223421656243,0.01
